日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-09,药明康德,603259,600.0,58886.0,93.48,56088.0,-2798.0,-0.0475,https://gu.qq.com/sh603259/gp,ok,93.48 (tencent-api:sh603259)
2026-06-09,恒生科技ETF大成,159740,62200.0,40265.0,0.602,37444.4,-2820.6,-0.0701,https://gu.qq.com/sz159740,ok,0.602 (tencent-api:sz159740)
2026-06-09,A500ETF易方达,159361,10000.0,12060.0,1.296,12960.0,900.0,0.0746,https://gu.qq.com/sz159361,ok,1.296 (tencent-api:sz159361)
2026-06-09,汇添富中证主要消费ETF,159928,83000.0,59405.0,0.644,53452.0,-5953.0,-0.1002,https://gu.qq.com/sz159928,ok,0.644 (tencent-api:sz159928)
2026-06-09,黄金ETF,518880,4200.0,39327.0,9.005,37821.0,-1506.0,-0.0383,https://gu.qq.com/sh518880,ok,9.005 (tencent-api:sh518880)
2026-06-09,信澳新能源产业股票,001410,13959.13,45888.0,7.333,102362.30029,56474.30029,1.2307,https://gu.qq.com/jj001410,ok,7.333 (tencent-api:jj001410)
2026-06-09,兴全合宜混合,163417,30676.56,40400.0,2.087,64021.98072,23621.98072,0.5847,https://gu.qq.com/sz163417,ok,2.087 (tencent-api:jj163417)
2026-06-09,易方达亚洲精选股票,118001,29124.5,33380.0,1.655,48201.0475,14821.0475,0.444,https://gu.qq.com/jj118001,ok,1.655 (tencent-api:jj118001)
2026-06-09,工银前沿医疗股票,001717,20298.5,61634.0,2.669,54176.6965,-7457.3035,-0.121,https://gu.qq.com/jj001717,ok,2.669 (tencent-api:jj001717)
2026-06-09,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5546,46299.0972,-8085.9028,-0.1487,https://gu.qq.com/jj005827,ok,1.5546 (tencent-api:jj005827)
2026-06-09,cash_total,CASH,1,12607.0,1,12607.0,0,0,,ok,cash_accounts=2
2026-06-09,__TOTAL__,,,440000.0,,525433.52221,85433.52221,0.1942,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=12607.0; cost_total=440000.0; daily_net_flow=0.0; cashflow_count=3; success=10; error=0
