日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-05-06,药明康德,603259,300.0,29972.0,109.0,32700.0,2728.0,0.091,https://gu.qq.com/sh603259/gp,ok,109.0 (tencent-api:sh603259)
2026-05-06,恒生科技ETF大成,159740,62200.0,40265.0,0.628,39061.6,-1203.4,-0.0299,https://gu.qq.com/sz159740,ok,0.628 (tencent-api:sz159740)
2026-05-06,港股通信息技术ETF华宝,159131,47600.0,40008.0,0.941,44791.6,4783.6,0.1196,https://gu.qq.com/sz159131,ok,0.941 (tencent-api:sz159131)
2026-05-06,A500ETF易方达,159361,10000.0,12060.0,1.323,13230.0,1170.0,0.097,https://gu.qq.com/sz159361,ok,1.323 (tencent-api:sz159361)
2026-05-06,汇添富中证主要消费ETF,159928,40000.0,29880.0,0.742,29680.0,-200.0,-0.0067,https://gu.qq.com/sz159928,ok,0.742 (tencent-api:sz159928)
2026-05-06,东方财富,300059,1000.0,20010.0,20.85,20850.0,840.0,0.042,https://gu.qq.com/sz300059/gp,ok,20.85 (tencent-api:sz300059)
2026-05-06,黄金ETF,518880,1000.0,10005.0,9.791,9791.0,-214.0,-0.0214,https://gu.qq.com/sh518880,ok,9.791 (tencent-api:sh518880)
2026-05-06,信澳新能源产业股票,001410,13959.13,45888.0,6.51,90873.9363,44985.9363,0.9803,https://gu.qq.com/jj001410,ok,6.51 (tencent-api:jj001410)
2026-05-06,兴全合宜混合,163417,30676.56,40400.0,2.2131,67890.294936,27490.294936,0.6805,https://gu.qq.com/sz163417,ok,2.2131 (tencent-api:jj163417)
2026-05-06,易方达亚洲精选股票,118001,21947.58,21000.0,1.614,35423.39412,14423.39412,0.6868,https://gu.qq.com/jj118001,ok,1.614 (tencent-api:jj118001)
2026-05-06,工银前沿医疗股票,001717,17089.31,51634.0,3.116,53250.28996,1616.28996,0.0313,https://gu.qq.com/jj001717,ok,3.116 (tencent-api:jj001717)
2026-05-06,易方达蓝筹精选混合,005827,23991.59,44400.0,1.7244,41371.097796,-3028.902204,-0.0682,https://gu.qq.com/jj005827,ok,1.7244 (tencent-api:jj005827)
2026-05-06,cash_total,CASH,1,52205.0,1,52205.0,0,0,,ok,cash_accounts=2
2026-05-06,__TOTAL__,,,430000.0,,531118.213112,101118.213112,0.2352,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=52205.0; cost_total=430000.0; daily_net_flow=0.0; cashflow_count=2; success=12; error=0
