日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-16,药明康德,603259,600.0,58886.0,98.16,58896.0,10.0,0.0002,https://gu.qq.com/sh603259/gp,ok,98.16 (tencent-api:sh603259)
2026-06-16,恒生科技ETF大成,159740,62200.0,40265.0,0.582,36200.4,-4064.6,-0.1009,https://gu.qq.com/sz159740,ok,0.582 (tencent-api:sz159740)
2026-06-16,A500ETF易方达,159361,10000.0,12060.0,1.323,13230.0,1170.0,0.097,https://gu.qq.com/sz159361,ok,1.323 (tencent-api:sz159361)
2026-06-16,汇添富中证主要消费ETF,159928,83000.0,59405.0,0.641,53203.0,-6202.0,-0.1044,https://gu.qq.com/sz159928,ok,0.641 (tencent-api:sz159928)
2026-06-16,黄金ETF,518880,5500.0,50662.0,8.949,49219.5,-1442.5,-0.0285,https://gu.qq.com/sh518880,ok,8.949 (tencent-api:sh518880)
2026-06-16,信澳新能源产业股票,001410,13959.13,45888.0,8.04,112231.4052,66343.4052,1.4458,https://gu.qq.com/jj001410,ok,8.04 (tencent-api:jj001410)
2026-06-16,兴全合宜混合,163417,30676.56,40400.0,2.1627,66344.196312,25944.196312,0.6422,https://gu.qq.com/sz163417,ok,2.1627 (tencent-api:jj163417)
2026-06-16,易方达亚洲精选股票,118001,29124.5,33380.0,1.739,50647.5055,17267.5055,0.5173,https://gu.qq.com/jj118001,ok,1.739 (tencent-api:jj118001)
2026-06-16,工银前沿医疗股票,001717,20298.5,61634.0,2.711,55029.2335,-6604.7665,-0.1072,https://gu.qq.com/jj001717,ok,2.711 (tencent-api:jj001717)
2026-06-16,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5427,45944.6914,-8440.3086,-0.1552,https://gu.qq.com/jj005827,ok,1.5427 (tencent-api:jj005827)
2026-06-16,cash_total,CASH,1,11274.0,1,11274.0,0,0,,ok,cash_accounts=2
2026-06-16,__TOTAL__,,,450000.0,,552219.931912,102219.931912,0.2272,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=11274.0; cost_total=450000.0; daily_net_flow=0.0; cashflow_count=4; success=10; error=0
