日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-07-03,药明康德,603259,600.0,58886.0,124.12,74472.0,15586.0,0.2647,https://gu.qq.com/sh603259/gp,ok,124.12 (tencent-api:sh603259)
2026-07-03,恒生科技ETF大成,159740,88000.0,54463.0,0.564,49632.0,-4831.0,-0.0887,https://gu.qq.com/sz159740,ok,0.564 (tencent-api:sz159740)
2026-07-03,汇添富中证主要消费ETF,159928,100000.0,70054.0,0.628,62800.0,-7254.0,-0.1035,https://gu.qq.com/sz159928,ok,0.628 (tencent-api:sz159928)
2026-07-03,黄金ETF,518880,5500.0,50662.0,8.672,47696.0,-2966.0,-0.0585,https://gu.qq.com/sh518880,ok,8.672 (tencent-api:sh518880)
2026-07-03,信澳新能源产业股票,001410,13959.13,45888.0,8.61,120188.1093,74300.1093,1.6192,https://gu.qq.com/jj001410,ok,8.61 (tencent-api:jj001410)
2026-07-03,兴全合宜混合,163417,30676.56,40400.0,2.2489,68988.515784,28588.515784,0.7076,https://gu.qq.com/sz163417,ok,2.2489 (tencent-api:jj163417)
2026-07-03,易方达亚洲精选股票,118001,29124.5,33380.0,1.625,47327.3125,13947.3125,0.4178,https://gu.qq.com/jj118001,ok,1.625 (tencent-api:jj118001)
2026-07-03,工银前沿医疗股票,001717,20298.5,61634.0,3.481,70659.0785,9025.0785,0.1464,https://gu.qq.com/jj001717,ok,3.481 (tencent-api:jj001717)
2026-07-03,易方达蓝筹精选混合,005827,29782.0,54385.0,1.499,44643.218,-9741.782,-0.1791,https://gu.qq.com/jj005827,ok,1.499 (tencent-api:jj005827)
2026-07-03,cash_total,CASH,1,21.0,1,21.0,0,0,,ok,cash_accounts=2
2026-07-03,__TOTAL__,,,450000.0,,586427.234084,136427.234084,0.3032,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=21.0; cost_total=450000.0; daily_net_flow=0.0; cashflow_count=4; success=9; error=0
