日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-05-07,药明康德,603259,300.0,29972.0,111.28,33384.0,3412.0,0.1138,https://gu.qq.com/sh603259/gp,ok,111.28 (tencent-api:sh603259)
2026-05-07,恒生科技ETF大成,159740,62200.0,40265.0,0.645,40119.0,-146.0,-0.0036,https://gu.qq.com/sz159740,ok,0.645 (tencent-api:sz159740)
2026-05-07,港股通信息技术ETF华宝,159131,47600.0,40008.0,0.981,46695.6,6687.6,0.1672,https://gu.qq.com/sz159131,ok,0.981 (tencent-api:sz159131)
2026-05-07,A500ETF易方达,159361,10000.0,12060.0,1.334,13340.0,1280.0,0.1061,https://gu.qq.com/sz159361,ok,1.334 (tencent-api:sz159361)
2026-05-07,汇添富中证主要消费ETF,159928,40000.0,29880.0,0.739,29560.0,-320.0,-0.0107,https://gu.qq.com/sz159928,ok,0.739 (tencent-api:sz159928)
2026-05-07,东方财富,300059,1000.0,20010.0,20.73,20730.0,720.0,0.036,https://gu.qq.com/sz300059/gp,ok,20.73 (tencent-api:sz300059)
2026-05-07,黄金ETF,518880,1000.0,10005.0,9.909,9909.0,-96.0,-0.0096,https://gu.qq.com/sh518880,ok,9.909 (tencent-api:sh518880)
2026-05-07,信澳新能源产业股票,001410,13959.13,45888.0,6.618,92381.52234,46493.52234,1.0132,https://gu.qq.com/jj001410,ok,6.618 (tencent-api:jj001410)
2026-05-07,兴全合宜混合,163417,30676.56,40400.0,2.2296,68396.458176,27996.458176,0.693,https://gu.qq.com/sz163417,ok,2.2296 (tencent-api:jj163417)
2026-05-07,易方达亚洲精选股票,118001,21947.58,21000.0,1.725,37859.5755,16859.5755,0.8028,https://gu.qq.com/jj118001,ok,1.725 (tencent-api:jj118001)
2026-05-07,工银前沿医疗股票,001717,17089.31,51634.0,3.132,53523.71892,1889.71892,0.0366,https://gu.qq.com/jj001717,ok,3.132 (tencent-api:jj001717)
2026-05-07,易方达蓝筹精选混合,005827,23991.59,44400.0,1.7347,41618.211173,-2781.788827,-0.0627,https://gu.qq.com/jj005827,ok,1.7347 (tencent-api:jj005827)
2026-05-07,cash_total,CASH,1,52205.0,1,52205.0,0,0,,ok,cash_accounts=2
2026-05-07,__TOTAL__,,,430000.0,,539722.086109,109722.086109,0.2552,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=52205.0; cost_total=430000.0; daily_net_flow=0.0; cashflow_count=2; success=12; error=0
