日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-07-06,药明康德,603259,600.0,58886.0,122.97,73782.0,14896.0,0.253,https://gu.qq.com/sh603259/gp,ok,122.97 (tencent-api:sh603259)
2026-07-06,恒生科技ETF大成,159740,88000.0,54463.0,0.568,49984.0,-4479.0,-0.0822,https://gu.qq.com/sz159740,ok,0.568 (tencent-api:sz159740)
2026-07-06,汇添富中证主要消费ETF,159928,100000.0,70054.0,0.64,64000.0,-6054.0,-0.0864,https://gu.qq.com/sz159928,ok,0.64 (tencent-api:sz159928)
2026-07-06,黄金ETF,518880,5500.0,50662.0,8.631,47470.5,-3191.5,-0.063,https://gu.qq.com/sh518880,ok,8.631 (tencent-api:sh518880)
2026-07-06,信澳新能源产业股票,001410,13959.13,45888.0,8.517,118889.91021,73001.91021,1.5909,https://gu.qq.com/jj001410,ok,8.517 (tencent-api:jj001410)
2026-07-06,兴全合宜混合,163417,30676.56,40400.0,2.239,68684.81784,28284.81784,0.7001,https://gu.qq.com/sz163417,ok,2.239 (tencent-api:jj163417)
2026-07-06,易方达亚洲精选股票,118001,29124.5,33380.0,1.662,48404.919,15024.919,0.4501,https://gu.qq.com/jj118001,ok,1.662 (tencent-api:jj118001)
2026-07-06,工银前沿医疗股票,001717,20298.5,61634.0,3.46,70232.81,8598.81,0.1395,https://gu.qq.com/jj001717,ok,3.46 (tencent-api:jj001717)
2026-07-06,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5023,44741.4986,-9643.5014,-0.1773,https://gu.qq.com/jj005827,ok,1.5023 (tencent-api:jj005827)
2026-07-06,cash_total,CASH,1,21.0,1,21.0,0,0,,ok,cash_accounts=2
2026-07-06,__TOTAL__,,,450000.0,,586211.45565,136211.45565,0.3027,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=21.0; cost_total=450000.0; daily_net_flow=0.0; cashflow_count=4; success=9; error=0
