日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-15,药明康德,603259,600.0,58886.0,99.37,59622.0,736.0,0.0125,https://gu.qq.com/sh603259/gp,ok,99.37 (tencent-api:sh603259)
2026-06-15,恒生科技ETF大成,159740,62200.0,40265.0,0.594,36946.8,-3318.2,-0.0824,https://gu.qq.com/sz159740,ok,0.594 (tencent-api:sz159740)
2026-06-15,A500ETF易方达,159361,10000.0,12060.0,1.32,13200.0,1140.0,0.0945,https://gu.qq.com/sz159361,ok,1.32 (tencent-api:sz159361)
2026-06-15,汇添富中证主要消费ETF,159928,83000.0,59405.0,0.654,54282.0,-5123.0,-0.0862,https://gu.qq.com/sz159928,ok,0.654 (tencent-api:sz159928)
2026-06-15,黄金ETF,518880,5500.0,50662.0,8.928,49104.0,-1558.0,-0.0308,https://gu.qq.com/sh518880,ok,8.928 (tencent-api:sh518880)
2026-06-15,信澳新能源产业股票,001410,13959.13,45888.0,7.8,108881.214,62993.214,1.3728,https://gu.qq.com/jj001410,ok,7.8 (tencent-api:jj001410)
2026-06-15,兴全合宜混合,163417,30676.56,40400.0,2.1785,66828.88596,26428.88596,0.6542,https://gu.qq.com/sz163417,ok,2.1785 (tencent-api:jj163417)
2026-06-15,易方达亚洲精选股票,118001,29124.5,33380.0,1.714,49919.393,16539.393,0.4955,https://gu.qq.com/jj118001,ok,1.714 (tencent-api:jj118001)
2026-06-15,工银前沿医疗股票,001717,20298.5,61634.0,2.75,55820.875,-5813.125,-0.0943,https://gu.qq.com/jj001717,ok,2.75 (tencent-api:jj001717)
2026-06-15,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5616,46507.5712,-7877.4288,-0.1448,https://gu.qq.com/jj005827,ok,1.5616 (tencent-api:jj005827)
2026-06-15,cash_total,CASH,1,11274.0,1,11274.0,0,0,,ok,cash_accounts=2
2026-06-15,__TOTAL__,,,450000.0,,552386.73916,102386.73916,0.2275,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=11274.0; cost_total=450000.0; daily_net_flow=10000.0; cashflow_count=4; success=10; error=0
