日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-05-25,药明康德,603259,400.0,40730.0,102.55,41020.0,290.0,0.0071,https://gu.qq.com/sh603259/gp,ok,102.55 (tencent-api:sh603259)
2026-05-25,恒生科技ETF大成,159740,62200.0,40265.0,0.61,37942.0,-2323.0,-0.0577,https://gu.qq.com/sz159740,ok,0.61 (tencent-api:sz159740)
2026-05-25,港股通信息技术ETF华宝,159131,47600.0,40008.0,1.101,52407.6,12399.6,0.3099,https://gu.qq.com/sz159131,ok,1.101 (tencent-api:sz159131)
2026-05-25,A500ETF易方达,159361,10000.0,12060.0,1.341,13410.0,1350.0,0.1119,https://gu.qq.com/sz159361,ok,1.341 (tencent-api:sz159361)
2026-05-25,汇添富中证主要消费ETF,159928,68000.0,49408.0,0.681,46308.0,-3100.0,-0.0627,https://gu.qq.com/sz159928,ok,0.681 (tencent-api:sz159928)
2026-05-25,黄金ETF,518880,2000.0,19455.0,9.512,19024.0,-431.0,-0.0222,https://gu.qq.com/sh518880,ok,9.512 (tencent-api:sh518880)
2026-05-25,信澳新能源产业股票,001410,13959.13,45888.0,7.591,105963.75583,60075.75583,1.3092,https://gu.qq.com/jj001410,ok,7.591 (tencent-api:jj001410)
2026-05-25,兴全合宜混合,163417,30676.56,40400.0,2.2334,68513.029104,28113.029104,0.6959,https://gu.qq.com/sz163417,ok,2.2334 (tencent-api:jj163417)
2026-05-25,易方达亚洲精选股票,118001,29124.5,33380.0,1.659,48317.5455,14937.5455,0.4475,https://gu.qq.com/jj118001,ok,1.659 (tencent-api:jj118001)
2026-05-25,工银前沿医疗股票,001717,20298.5,61634.0,2.888,58622.068,-3011.932,-0.0489,https://gu.qq.com/jj001717,ok,2.888 (tencent-api:jj001717)
2026-05-25,易方达蓝筹精选混合,005827,29782.0,54385.0,1.621,48276.622,-6108.378,-0.1123,https://gu.qq.com/jj005827,ok,1.621 (tencent-api:jj005827)
2026-05-25,cash_total,CASH,1,10545.0,1,10545.0,0,0,,ok,cash_accounts=2
2026-05-25,__TOTAL__,,,440000.0,,550349.620434,110349.620434,0.2508,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=10545.0; cost_total=440000.0; daily_net_flow=0.0; cashflow_count=3; success=11; error=0
