日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-03,药明康德,603259,400.0,40096.0,98.85,39540.0,-556.0,-0.0139,https://gu.qq.com/sh603259/gp,ok,98.85 (tencent-api:sh603259)
2026-06-03,恒生科技ETF大成,159740,62200.0,40265.0,0.631,39248.2,-1016.8,-0.0253,https://gu.qq.com/sz159740,ok,0.631 (tencent-api:sz159740)
2026-06-03,港股通信息技术ETF华宝,159131,27600.0,18272.0,1.111,30663.6,12391.6,0.6782,https://gu.qq.com/sz159131,ok,1.111 (tencent-api:sz159131)
2026-06-03,A500ETF易方达,159361,10000.0,12060.0,1.329,13290.0,1230.0,0.102,https://gu.qq.com/sz159361,ok,1.329 (tencent-api:sz159361)
2026-06-03,汇添富中证主要消费ETF,159928,68000.0,49408.0,0.67,45560.0,-3848.0,-0.0779,https://gu.qq.com/sz159928,ok,0.67 (tencent-api:sz159928)
2026-06-03,黄金ETF,518880,3100.0,29504.0,9.281,28771.1,-732.9,-0.0248,https://gu.qq.com/sh518880,ok,9.281 (tencent-api:sh518880)
2026-06-03,信澳新能源产业股票,001410,13959.13,45888.0,7.246,101147.85598,55259.85598,1.2042,https://gu.qq.com/jj001410,ok,7.246 (tencent-api:jj001410)
2026-06-03,兴全合宜混合,163417,30676.56,40400.0,2.2093,67773.724008,27373.724008,0.6776,https://gu.qq.com/sz163417,ok,2.2093 (tencent-api:jj163417)
2026-06-03,易方达亚洲精选股票,118001,29124.5,33380.0,1.77,51550.365,18170.365,0.5443,https://gu.qq.com/jj118001,ok,1.77 (tencent-api:jj118001)
2026-06-03,工银前沿医疗股票,001717,20298.5,61634.0,2.748,55780.278,-5853.722,-0.095,https://gu.qq.com/jj001717,ok,2.748 (tencent-api:jj001717)
2026-06-03,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5959,47529.0938,-6855.9062,-0.1261,https://gu.qq.com/jj005827,ok,1.5959 (tencent-api:jj005827)
2026-06-03,cash_total,CASH,1,22865.0,1,22865.0,0,0,,ok,cash_accounts=2
2026-06-03,__TOTAL__,,,440000.0,,543719.216788,103719.216788,0.2357,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=22865.0; cost_total=440000.0; daily_net_flow=0.0; cashflow_count=3; success=11; error=0
