日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-04-27,药明康德,603259,300.0,29972.0,100.52,30156.0,184.0,0.0061,https://gu.qq.com/sh603259/gp,ok,100.52 (tencent-api:sh603259)
2026-04-27,恒生科技ETF大成,159740,62200.0,40265.0,0.625,38875.0,-1390.0,-0.0345,https://gu.qq.com/sz159740,ok,0.625 (tencent-api:sz159740)
2026-04-27,港股通信息技术ETF华宝,159131,47600.0,40008.0,0.924,43982.4,3974.4,0.0993,https://gu.qq.com/sz159131,ok,0.924 (tencent-api:sz159131)
2026-04-27,A500ETF易方达,159361,10000.0,12060.0,1.286,12860.0,800.0,0.0663,https://gu.qq.com/sz159361,ok,1.286 (tencent-api:sz159361)
2026-04-27,汇添富中证主要消费ETF,159928,40000.0,29880.0,0.731,29240.0,-640.0,-0.0214,https://gu.qq.com/sz159928,ok,0.731 (tencent-api:sz159928)
2026-04-27,东方财富,300059,1000.0,20010.0,19.98,19980.0,-30.0,-0.0015,https://gu.qq.com/sz300059/gp,ok,19.98 (tencent-api:sz300059)
2026-04-27,黄金ETF,518880,1000.0,10005.0,9.897,9897.0,-108.0,-0.0108,https://gu.qq.com/sh518880,ok,9.897 (tencent-api:sh518880)
2026-04-27,信澳新能源产业股票,001410,13959.13,45888.0,6.189,86393.05557,40505.05557,0.8827,https://gu.qq.com/jj001410,ok,6.189 (tencent-api:jj001410)
2026-04-27,兴全合宜混合,163417,30676.56,40400.0,2.1223,65104.863288,24704.863288,0.6115,https://gu.qq.com/sz163417,ok,2.1223 (tencent-api:jj163417)
2026-04-27,易方达亚洲精选股票,118001,21947.58,21000.0,1.614,35423.39412,14423.39412,0.6868,https://gu.qq.com/jj118001,ok,1.614 (tencent-api:jj118001)
2026-04-27,工银前沿医疗股票,001717,17089.31,51634.0,3.103,53028.12893,1394.12893,0.027,https://gu.qq.com/jj001717,ok,3.103 (tencent-api:jj001717)
2026-04-27,易方达蓝筹精选混合,005827,23991.59,44400.0,1.7425,41805.345575,-2594.654425,-0.0584,https://gu.qq.com/jj005827,ok,1.7425 (tencent-api:jj005827)
2026-04-27,cash_total,CASH,1,52198.0,1,52198.0,0,0,,ok,cash_accounts=2
2026-04-27,__TOTAL__,,,430000.0,,518943.187483,88943.187483,0.2068,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=52198.0; cost_total=430000.0; daily_net_flow=0.0; cashflow_count=2; success=12; error=0
