日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-29,药明康德,603259,600.0,58886.0,126.17,75702.0,16816.0,0.2856,https://gu.qq.com/sh603259/gp,ok,126.17 (tencent-api:sh603259)
2026-06-29,恒生科技ETF大成,159740,88000.0,54463.0,0.552,48576.0,-5887.0,-0.1081,https://gu.qq.com/sz159740,ok,0.552 (tencent-api:sz159740)
2026-06-29,汇添富中证主要消费ETF,159928,100000.0,70054.0,0.622,62200.0,-7854.0,-0.1121,https://gu.qq.com/sz159928,ok,0.622 (tencent-api:sz159928)
2026-06-29,黄金ETF,518880,5500.0,50662.0,8.449,46469.5,-4192.5,-0.0828,https://gu.qq.com/sh518880,ok,8.449 (tencent-api:sh518880)
2026-06-29,信澳新能源产业股票,001410,13959.13,45888.0,9.099,127014.12387,81126.12387,1.7679,https://gu.qq.com/jj001410,ok,9.099 (tencent-api:jj001410)
2026-06-29,兴全合宜混合,163417,30676.56,40400.0,2.292,70310.67552,29910.67552,0.7404,https://gu.qq.com/sz163417,ok,2.292 (tencent-api:jj163417)
2026-06-29,易方达亚洲精选股票,118001,29124.5,33380.0,1.68,48929.16,15549.16,0.4658,https://gu.qq.com/jj118001,ok,1.68 (tencent-api:jj118001)
2026-06-29,工银前沿医疗股票,001717,20298.5,61634.0,3.124,63412.514,1778.514,0.0289,https://gu.qq.com/jj001717,ok,3.124 (tencent-api:jj001717)
2026-06-29,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5119,45027.4058,-9357.5942,-0.1721,https://gu.qq.com/jj005827,ok,1.5119 (tencent-api:jj005827)
2026-06-29,cash_total,CASH,1,21.0,1,21.0,0,0,,ok,cash_accounts=2
2026-06-29,__TOTAL__,,,450000.0,,587662.37919,137662.37919,0.3059,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=21.0; cost_total=450000.0; daily_net_flow=0.0; cashflow_count=4; success=9; error=0
