日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-25,药明康德,603259,600.0,58886.0,117.22,70332.0,11446.0,0.1944,https://gu.qq.com/sh603259/gp,ok,117.22 (tencent-api:sh603259)
2026-06-25,恒生科技ETF大成,159740,88000.0,54463.0,0.551,48488.0,-5975.0,-0.1097,https://gu.qq.com/sz159740,ok,0.551 (tencent-api:sz159740)
2026-06-25,汇添富中证主要消费ETF,159928,100000.0,70054.0,0.61,61000.0,-9054.0,-0.1292,https://gu.qq.com/sz159928,ok,0.61 (tencent-api:sz159928)
2026-06-25,黄金ETF,518880,5500.0,50662.0,8.287,45578.5,-5083.5,-0.1003,https://gu.qq.com/sh518880,ok,8.287 (tencent-api:sh518880)
2026-06-25,信澳新能源产业股票,001410,13959.13,45888.0,9.011,125785.72043,79897.72043,1.7411,https://gu.qq.com/jj001410,ok,9.011 (tencent-api:jj001410)
2026-06-25,兴全合宜混合,163417,30676.56,40400.0,2.2886,70206.375216,29806.375216,0.7378,https://gu.qq.com/sz163417,ok,2.2886 (tencent-api:jj163417)
2026-06-25,易方达亚洲精选股票,118001,29124.5,33380.0,1.696,49395.152,16015.152,0.4798,https://gu.qq.com/jj118001,ok,1.696 (tencent-api:jj118001)
2026-06-25,工银前沿医疗股票,001717,20298.5,61634.0,2.961,60103.8585,-1530.1415,-0.0248,https://gu.qq.com/jj001717,ok,2.961 (tencent-api:jj001717)
2026-06-25,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5225,45343.095,-9041.905,-0.1663,https://gu.qq.com/jj005827,ok,1.5225 (tencent-api:jj005827)
2026-06-25,cash_total,CASH,1,21.0,1,21.0,0,0,,ok,cash_accounts=2
2026-06-25,__TOTAL__,,,450000.0,,576253.701146,126253.701146,0.2806,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=21.0; cost_total=450000.0; daily_net_flow=0.0; cashflow_count=4; success=9; error=0
