日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-05-08,药明康德,603259,300.0,29972.0,106.8,32040.0,2068.0,0.069,https://gu.qq.com/sh603259/gp,ok,106.8 (tencent-api:sh603259)
2026-05-08,恒生科技ETF大成,159740,62200.0,40265.0,0.643,39994.6,-270.4,-0.0067,https://gu.qq.com/sz159740,ok,0.643 (tencent-api:sz159740)
2026-05-08,港股通信息技术ETF华宝,159131,47600.0,40008.0,0.975,46410.0,6402.0,0.16,https://gu.qq.com/sz159131,ok,0.975 (tencent-api:sz159131)
2026-05-08,A500ETF易方达,159361,10000.0,12060.0,1.328,13280.0,1220.0,0.1012,https://gu.qq.com/sz159361,ok,1.328 (tencent-api:sz159361)
2026-05-08,汇添富中证主要消费ETF,159928,40000.0,29880.0,0.734,29360.0,-520.0,-0.0174,https://gu.qq.com/sz159928,ok,0.734 (tencent-api:sz159928)
2026-05-08,黄金ETF,518880,1000.0,10005.0,9.88,9880.0,-125.0,-0.0125,https://gu.qq.com/sh518880,ok,9.88 (tencent-api:sh518880)
2026-05-08,信澳新能源产业股票,001410,13959.13,45888.0,6.562,91599.81106,45711.81106,0.9962,https://gu.qq.com/jj001410,ok,6.562 (tencent-api:jj001410)
2026-05-08,兴全合宜混合,163417,30676.56,40400.0,2.2296,68396.458176,27996.458176,0.693,https://gu.qq.com/sz163417,ok,2.2296 (tencent-api:jj163417)
2026-05-08,易方达亚洲精选股票,118001,29124.5,33380.0,1.714,49919.393,16539.393,0.4955,https://gu.qq.com/jj118001,ok,1.714 (tencent-api:jj118001)
2026-05-08,工银前沿医疗股票,001717,20298.5,61634.0,3.058,62072.813,438.813,0.0071,https://gu.qq.com/jj001717,ok,3.058 (tencent-api:jj001717)
2026-05-08,易方达蓝筹精选混合,005827,29782.0,54385.0,1.7347,51662.8354,-2722.1646,-0.0501,https://gu.qq.com/jj005827,ok,1.7347 (tencent-api:jj005827)
2026-05-08,cash_total,CASH,1,40273.0,1,40273.0,0,0,,ok,cash_accounts=2
2026-05-08,__TOTAL__,,,430000.0,,534888.910636,104888.910636,0.2439,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=40273.0; cost_total=430000.0; daily_net_flow=0.0; cashflow_count=2; success=11; error=0
