日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-05-27,药明康德,603259,400.0,40730.0,102.63,41052.0,322.0,0.0079,https://gu.qq.com/sh603259/gp,ok,102.63 (tencent-api:sh603259)
2026-05-27,恒生科技ETF大成,159740,62200.0,40265.0,0.613,38128.6,-2136.4,-0.0531,https://gu.qq.com/sz159740,ok,0.613 (tencent-api:sz159740)
2026-05-27,港股通信息技术ETF华宝,159131,47600.0,40008.0,1.053,50122.8,10114.8,0.2528,https://gu.qq.com/sz159131,ok,1.053 (tencent-api:sz159131)
2026-05-27,A500ETF易方达,159361,10000.0,12060.0,1.331,13310.0,1250.0,0.1036,https://gu.qq.com/sz159361,ok,1.331 (tencent-api:sz159361)
2026-05-27,汇添富中证主要消费ETF,159928,68000.0,49408.0,0.682,46376.0,-3032.0,-0.0614,https://gu.qq.com/sz159928,ok,0.682 (tencent-api:sz159928)
2026-05-27,黄金ETF,518880,2000.0,19455.0,9.345,18690.0,-765.0,-0.0393,https://gu.qq.com/sh518880,ok,9.345 (tencent-api:sh518880)
2026-05-27,信澳新能源产业股票,001410,13959.13,45888.0,7.398,103269.64374,57381.64374,1.2505,https://gu.qq.com/jj001410,ok,7.398 (tencent-api:jj001410)
2026-05-27,兴全合宜混合,163417,30676.56,40400.0,2.2148,67942.445088,27542.445088,0.6817,https://gu.qq.com/sz163417,ok,2.2148 (tencent-api:jj163417)
2026-05-27,易方达亚洲精选股票,118001,29124.5,33380.0,1.679,48900.0355,15520.0355,0.465,https://gu.qq.com/jj118001,ok,1.679 (tencent-api:jj118001)
2026-05-27,工银前沿医疗股票,001717,20298.5,61634.0,2.898,58825.053,-2808.947,-0.0456,https://gu.qq.com/jj001717,ok,2.898 (tencent-api:jj001717)
2026-05-27,易方达蓝筹精选混合,005827,29782.0,54385.0,1.6052,47806.0664,-6578.9336,-0.121,https://gu.qq.com/jj005827,ok,1.6052 (tencent-api:jj005827)
2026-05-27,cash_total,CASH,1,10545.0,1,10545.0,0,0,,ok,cash_accounts=2
2026-05-27,__TOTAL__,,,440000.0,,544967.643728,104967.643728,0.2386,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=10545.0; cost_total=440000.0; daily_net_flow=0.0; cashflow_count=3; success=11; error=0
