日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-18,药明康德,603259,600.0,58886.0,102.72,61632.0,2746.0,0.0466,https://gu.qq.com/sh603259/gp,ok,102.72 (tencent-api:sh603259)
2026-06-18,恒生科技ETF大成,159740,62200.0,40265.0,0.572,35578.4,-4686.6,-0.1164,https://gu.qq.com/sz159740,ok,0.572 (tencent-api:sz159740)
2026-06-18,A500ETF易方达,159361,10000.0,12060.0,1.349,13490.0,1430.0,0.1186,https://gu.qq.com/sz159361,ok,1.349 (tencent-api:sz159361)
2026-06-18,汇添富中证主要消费ETF,159928,100000.0,70054.0,0.623,62300.0,-7754.0,-0.1107,https://gu.qq.com/sz159928,ok,0.623 (tencent-api:sz159928)
2026-06-18,黄金ETF,518880,5500.0,50662.0,8.908,48994.0,-1668.0,-0.0329,https://gu.qq.com/sh518880,ok,8.908 (tencent-api:sh518880)
2026-06-18,信澳新能源产业股票,001410,13959.13,45888.0,8.552,119378.47976,73490.47976,1.6015,https://gu.qq.com/jj001410,ok,8.552 (tencent-api:jj001410)
2026-06-18,兴全合宜混合,163417,30676.56,40400.0,2.2077,67724.641512,27324.641512,0.6764,https://gu.qq.com/sz163417,ok,2.2077 (tencent-api:jj163417)
2026-06-18,易方达亚洲精选股票,118001,29124.5,33380.0,1.73,50385.385,17005.385,0.5094,https://gu.qq.com/jj118001,ok,1.73 (tencent-api:jj118001)
2026-06-18,工银前沿医疗股票,001717,20298.5,61634.0,2.768,56186.248,-5447.752,-0.0884,https://gu.qq.com/jj001717,ok,2.768 (tencent-api:jj001717)
2026-06-18,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5258,45441.3756,-8943.6244,-0.1645,https://gu.qq.com/jj005827,ok,1.5258 (tencent-api:jj005827)
2026-06-18,cash_total,CASH,1,627.0,1,627.0,0,0,,ok,cash_accounts=2
2026-06-18,__TOTAL__,,,450000.0,,561737.529872,111737.529872,0.2483,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=627.0; cost_total=450000.0; daily_net_flow=0.0; cashflow_count=4; success=10; error=0
