日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-12,药明康德,603259,600.0,58886.0,99.71,59826.0,940.0,0.016,https://gu.qq.com/sh603259/gp,ok,99.71 (tencent-api:sh603259)
2026-06-12,恒生科技ETF大成,159740,62200.0,40265.0,0.587,36511.4,-3753.6,-0.0932,https://gu.qq.com/sz159740,ok,0.587 (tencent-api:sz159740)
2026-06-12,A500ETF易方达,159361,10000.0,12060.0,1.286,12860.0,800.0,0.0663,https://gu.qq.com/sz159361,ok,1.286 (tencent-api:sz159361)
2026-06-12,汇添富中证主要消费ETF,159928,83000.0,59405.0,0.657,54531.0,-4874.0,-0.082,https://gu.qq.com/sz159928,ok,0.657 (tencent-api:sz159928)
2026-06-12,黄金ETF,518880,4200.0,39327.0,8.659,36367.8,-2959.2,-0.0752,https://gu.qq.com/sh518880,ok,8.659 (tencent-api:sh518880)
2026-06-12,信澳新能源产业股票,001410,13959.13,45888.0,7.331,102334.38203,56446.38203,1.2301,https://gu.qq.com/jj001410,ok,7.331 (tencent-api:jj001410)
2026-06-12,兴全合宜混合,163417,30676.56,40400.0,2.0954,64279.663824,23879.663824,0.5911,https://gu.qq.com/sz163417,ok,2.0954 (tencent-api:jj163417)
2026-06-12,易方达亚洲精选股票,118001,29124.5,33380.0,1.676,48812.662,15432.662,0.4623,https://gu.qq.com/jj118001,ok,1.676 (tencent-api:jj118001)
2026-06-12,工银前沿医疗股票,001717,20298.5,61634.0,2.761,56044.1585,-5589.8415,-0.0907,https://gu.qq.com/jj001717,ok,2.761 (tencent-api:jj001717)
2026-06-12,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5575,46385.465,-7999.535,-0.1471,https://gu.qq.com/jj005827,ok,1.5575 (tencent-api:jj005827)
2026-06-12,cash_total,CASH,1,12607.0,1,12607.0,0,0,,ok,cash_accounts=2
2026-06-12,__TOTAL__,,,440000.0,,530559.531354,90559.531354,0.2058,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=12607.0; cost_total=440000.0; daily_net_flow=0.0; cashflow_count=3; success=10; error=0
