日期,标的名称,标的代码,持有份额,持仓成本,现价,市值,盈亏,收益率,现价查询链接,抓取状态,抓取备注
2026-06-08,药明康德,603259,500.0,49712.0,96.0,48000.0,-1712.0,-0.0344,https://gu.qq.com/sh603259/gp,ok,96.0 (tencent-api:sh603259)
2026-06-08,恒生科技ETF大成,159740,62200.0,40265.0,0.593,36884.6,-3380.4,-0.084,https://gu.qq.com/sz159740,ok,0.593 (tencent-api:sz159740)
2026-06-08,A500ETF易方达,159361,10000.0,12060.0,1.267,12670.0,610.0,0.0506,https://gu.qq.com/sz159361,ok,1.267 (tencent-api:sz159361)
2026-06-08,汇添富中证主要消费ETF,159928,83000.0,59405.0,0.646,53618.0,-5787.0,-0.0974,https://gu.qq.com/sz159928,ok,0.646 (tencent-api:sz159928)
2026-06-08,黄金ETF,518880,4200.0,39327.0,8.953,37602.6,-1724.4,-0.0438,https://gu.qq.com/sh518880,ok,8.953 (tencent-api:sh518880)
2026-06-08,信澳新能源产业股票,001410,13959.13,45888.0,6.951,97029.91263,51141.91263,1.1145,https://gu.qq.com/jj001410,ok,6.951 (tencent-api:jj001410)
2026-06-08,兴全合宜混合,163417,30676.56,40400.0,2.0606,63212.119536,22812.119536,0.5647,https://gu.qq.com/sz163417,ok,2.0606 (tencent-api:jj163417)
2026-06-08,易方达亚洲精选股票,118001,29124.5,33380.0,1.673,48725.2885,15345.2885,0.4597,https://gu.qq.com/jj118001,ok,1.673 (tencent-api:jj118001)
2026-06-08,工银前沿医疗股票,001717,20298.5,61634.0,2.633,53445.9505,-8188.0495,-0.1328,https://gu.qq.com/jj001717,ok,2.633 (tencent-api:jj001717)
2026-06-08,易方达蓝筹精选混合,005827,29782.0,54385.0,1.5554,46322.9228,-8062.0772,-0.1482,https://gu.qq.com/jj005827,ok,1.5554 (tencent-api:jj005827)
2026-06-08,cash_total,CASH,1,21775.0,1,21775.0,0,0,,ok,cash_accounts=2
2026-06-08,__TOTAL__,,,440000.0,,519286.393966,79286.393966,0.1802,,summary,holdings_encoding=utf-8-sig; cash_encoding=utf-8-sig; cashflows_encoding=utf-8-sig; cash_total=21775.0; cost_total=440000.0; daily_net_flow=0.0; cashflow_count=3; success=10; error=0
